Element,Facet,X1,Y1,X2,Y2,time_step_0,time_step_1,time_step_2,time_step_3,time_step_4,time_step_5,time_step_6,time_step_7,time_step_8,time_step_9,time_step_10,time_step_11,time_step_12,time_step_13,time_step_14,time_step_15,time_step_16,time_step_17,time_step_18,time_step_19,time_step_20,time_step_21,time_step_22,time_step_23,time_step_24,time_step_25,time_step_26,time_step_27,time_step_28,time_step_29,time_step_30,time_step_31,time_step_32,time_step_33,time_step_34,time_step_35,time_step_36,time_step_37,time_step_38,time_step_39,time_step_40,time_step_41,time_step_42,time_step_43,time_step_44,time_step_45,time_step_46,time_step_47,time_step_48,time_step_49,time_step_50,time_step_51,time_step_52,time_step_53,time_step_54,time_step_55,time_step_56,time_step_57,time_step_58,time_step_59,time_step_60,time_step_61,time_step_62,time_step_63,time_step_64,time_step_65,time_step_66,time_step_67,time_step_68,time_step_69,time_step_70,time_step_71,time_step_72,time_step_73,time_step_74,time_step_75,time_step_76,time_step_77,time_step_78,time_step_79,time_step_80,time_step_81,time_step_82,time_step_83,time_step_84,time_step_85,time_step_86,time_step_87
2,2,0.2,0.06666666666666668,0.13333333333333333,0.06666666666666668,97009.37069160397,201943.8297236464,289916.8552853066,359003.84072345763,412186.4771958071,452857.645442465,483891.04909979383,507552.15645917313,525587.4554124275,539333.2760075025,549809.4740951111,557793.680259472,563878.6446739229,568516.1426794078,572050.4899332108,574744.0993693899,576796.9625556972,578361.4979029925,579553.8671030725,580462.5997233958,581155.1662325466,581682.987462603,582085.2524395947,582391.8280422678,582625.476521576,582803.5455244804,582939.2561008523,583042.6843238377,583121.5094058315,583181.5838552607,583227.3680064846,583262.2611852522,583288.8540976889,583309.1211818833,583324.5672035518,583336.338980049,583345.3105278608,583352.1479555132,583357.3589199847,583361.3303186018,583364.3570149196,583366.6637313889,583368.4217342783,583369.7615496395,583370.7826544462,583371.5608624425,583372.1539530641,583372.6059613802,583372.9504475519,583373.2129885675,583373.4130772519,583373.5655695461,583373.6817875108,583373.7703599557,583373.8378630999,583373.8893088343,583373.9285168385,583373.9583981811,583373.9811714551,583373.9985275031,583374.0117549561,583374.0218359084,583374.0295188393,583374.0353741823,583374.0398366769,583374.0432376487,583374.0458296095,583374.0478050038,583374.0493104979,583374.0504578709,583374.0513323108,583374.0519987418,583374.0525066446,583374.0528937294,583374.0531887356,583374.0534135667,583374.0535849163,583374.0537155054,583374.0538150305,583374.053890881,583374.0539486884,583374.0539927445,583374.0540263213,583374.0540519104,583374.054071413,583374.054086276,583374.0540976035,583374.0541062367
3,3,0.13333333333333333,0.06666666666666668,0.13333333333333333,0.0,291028.11207481165,605831.4891709385,869750.5658559194,1077011.522170372,1236559.4315874202,1358572.936327394,1451673.1472993803,1522656.4693775182,1576762.3662372816,1617999.8280225063,1649428.4222853326,1673381.0407784146,1691635.9340217675,1705548.4280382225,1716151.469799631,1724232.2981081684,1730390.8876670904,1735084.4937089763,1738661.6013092163,1741387.799170186,1743465.4986976385,1745048.9623878081,1746255.7573187824,1747175.4841268018,1747876.4295647268,1748410.6365734404,1748817.7683025554,1749128.0529715118,1749364.528217493,1749544.751565781,1749682.1040194526,1749786.7835557554,1749866.5622930657,1749927.3635456485,1749973.7016106537,1750009.0169401462,1750035.9315835813,1750056.4438665388,1750072.0767599528,1750083.990955804,1750093.0710447575,1750099.9911941655,1750105.2652028338,1750109.2846489171,1750112.3479633376,1750114.6825873256,1750116.4618591915,1750117.817884139,1750118.8513426543,1750119.6389657012,1750120.2392317548,1750120.6967086368,1750121.045362531,1750121.311079866,1750121.5135892984,1750121.6679265022,1750121.785550514,1750121.8751945426,1750121.9435143638,1750121.9955825082,1750122.035264867,1750122.065507724,1750122.0885565171,1750122.1061225452,1750122.119510029,1750122.1297129446,1750122.1374888269,1750122.1434150096,1750122.1479314931,1750122.1513736115,1750122.153996931,1750122.1559962241,1750122.1575199326,1750122.1586811868,1750122.1595662057,1750122.1602406984,1750122.1607547472,1750122.1611465146,1750122.1614450903,1750122.1616726413,1750122.1618460638,1750122.1619782322,1750122.1620789624,1750122.1621557304,1750122.1622142382,1750122.1622588271,1750122.1622928097,1750122.1623187084
0,0,0.2,0.0,0.26666666666666666,0.0,-290830.5631221896,-605498.672028291,-869328.2504394696,-1076525.5486219693,-1236026.2395950698,-1358004.1108952274,-1451077.259284429,-1522039.9814953175,-1576130.185397911,-1617355.688986553,-1648775.1700976803,-1672720.8433685459,-1690970.443527861,-1704878.903569259,-1715478.8709457146,-1723557.3561937732,-1729714.1600513454,-1734406.405168267,-1737982.4755755856,-1740707.8829674318,-1742784.9800597697,-1744367.9846199653,-1745574.4296371862,-1746493.889767701,-1747194.6319644263,-1747728.6840782394,-1748135.6977583074,-1748445.8924593085,-1748682.299138593,-1748862.4702305885,-1748999.7828585103,-1749104.4320426718,-1749184.1876479029,-1749244.9712709824,-1749291.295900129,-1749326.600989837,-1749353.507829292,-1749374.0141646524,-1749389.6425252634,-1749401.5532665583,-1749410.6307227118,-1749417.5488656037,-1749422.8213450569,-1749426.8396256897,-1749429.9020518938,-1749432.2359989502,-1749434.014754911,-1749435.3703866757,-1749436.4035455356,-1749437.19094021,-1749437.7910322137,-1749438.248376449,-1749438.59692925,-1749438.8625695403,-1749439.0650202543,-1749439.2193127063,-1749439.3369026138,-1749439.426520649,-1749439.4948206611,-1749439.5468737085,-1749439.5865445603,-1749439.6167786487,-1749439.63982076,-1749439.6573816943,-1749439.6707652959,-1749439.6809652534,-1749439.6887388811,-1749439.694663346,-1749439.699178519,-1749439.70261964,-1749439.7052421975,-1749439.7072409117,-1749439.7087641782,-1749439.7099250953,-1749439.7108098585,-1749439.7114841556,-1749439.7119980552,-1749439.712389709,-1749439.7126881985,-1749439.7129156834,-1749439.713089055,-1749439.7132211856,-1749439.713321887,-1749439.7133986326,-1749439.7134571222,-1749439.7135016988,-1749439.7135356718,-1749439.7135615626
1,1,0.26666666666666666,0.0,0.26666666666666666,0.06666666666666668,-96943.52104072957,-201832.8906760964,-289776.08347982226,-358841.8495406554,-412008.74653168867,-452668.03696507437,-483692.41976147506,-507346.6604984375,-525376.7284659686,-539118.5629955162,-549591.7233658921,-557573.6144561804,-563656.814509285,-568292.9678564181,-571826.2903152364,-574519.118731256,-576571.3866837801,-578135.4683894204,-579327.4918585267,-580235.9609891422,-580928.3266865881,-581455.9948733201,-581858.1432123936,-582164.6299225652,-582398.210654807,-582576.228026078,-582711.8992527674,-582815.2974864343,-582894.0997128626,-582954.1567435277,-582999.9276195017,-583034.8106808891,-583061.3958826325,-583081.6570903257,-583097.0986333746,-583108.8669966104,-583117.8359430955,-583124.671388216,-583129.8808417526,-583133.851088851,-583136.8769075688,-583139.1829551994,-583140.9404483505,-583142.2798752283,-583143.3006839625,-583144.078666315,-583144.6715849686,-583145.1234622233,-583145.4678485101,-583145.7303134017,-583145.9303440695,-583146.0827921481,-583146.198976415,-583146.2875231785,-583146.3550067497,-583146.4064375672,-583146.4456342028,-583146.4755068814,-583146.498273552,-583146.5156245676,-583146.5288481851,-583146.5389262146,-583146.5466069182,-583146.5524605629,-583146.5569217636,-583146.5603217493,-583146.5629129586,-583146.5648877802,-583146.5663928379,-583146.5675398783,-583146.568414064,-583146.5690803021,-583146.5695880577,-583146.56997503,-583146.570269951,-583146.5704947168,-583146.5706660164,-583146.570796568,-583146.5708960643,-583146.5709718928,-583146.5710296832,-583146.5710737268,-583146.5711072937,-583146.5711328757,-583146.5711523723,-583146.5711672313,-583146.5711785556,-583146.5711871857
2,2,0.26666666666666666,0.06666666666666668,0.2,0.06666666666666668,96943.52104072967,201832.89067609663,289776.0834798226,358841.8495406557,412008.7465316891,452668.0369650748,483692.4197614754,507346.6604984381,525376.7284659692,539118.5629955168,549591.7233658924,557573.6144561811,563656.8145092857,568292.9678564187,571826.2903152371,574519.1187312566,576571.3866837806,578135.468389421,579327.4918585274,580235.9609891428,580928.3266865887,581455.9948733207,581858.1432123943,582164.6299225659,582398.2106548076,582576.2280260785,582711.8992527679,582815.297486435,582894.0997128633,582954.1567435284,582999.9276195023,583034.8106808896,583061.3958826332,583081.6570903263,583097.0986333751,583108.8669966111,583117.8359430962,583124.6713882164,583129.8808417533,583133.8510888517,583136.8769075696,583139.1829552,583140.9404483512,583142.2798752289,583143.3006839632,583144.0786663156,583144.671584969,583145.123462224,583145.4678485107,583145.7303134023,583145.9303440701,583146.0827921486,583146.1989764154,583146.2875231791,583146.3550067503,583146.4064375678,583146.4456342034,583146.4755068821,583146.4982735527,583146.5156245683,583146.5288481857,583146.538926215,583146.5466069188,583146.5524605636,583146.5569217643,583146.56032175,583146.5629129593,583146.5648877808,583146.5663928385,583146.5675398789,583146.5684140647,583146.5690803027,583146.5695880582,583146.5699750306,583146.5702699517,583146.5704947175,583146.5706660172,583146.5707965685,583146.570896065,583146.5709718933,583146.5710296839,583146.5710737272,583146.5711072944,583146.5711328762,583146.5711523729,583146.5711672318,583146.5711785561,583146.5711871864
3,3,0.2,0.06666666666666668,0.2,0.0,290830.56312218925,605498.6720282903,869328.2504394684,1076525.548621968,1236026.2395950682,1358004.1108952255,1451077.2592844274,1522039.9814953152,1576130.1853979088,1617355.6889865515,1648775.1700976787,1672720.843368544,1690970.4435278587,1704878.9035692576,1715478.8709457126,1723557.3561937714,1729714.1600513437,1734406.4051682644,1737982.4755755838,1740707.8829674297,1742784.9800597676,1744367.9846199634,1745574.4296371844,1746493.8897676992,1747194.6319644242,1747728.6840782368,1748135.6977583054,1748445.8924593062,1748682.2991385912,1748862.4702305866,1748999.7828585082,1749104.4320426702,1749184.1876479003,1749244.9712709803,1749291.295900127,1749326.6009898346,1749353.50782929,1749374.014164651,1749389.6425252613,1749401.553266556,1749410.63072271,1749417.5488656012,1749422.8213450543,1749426.8396256876,1749429.9020518912,1749432.235998948,1749434.0147549089,1749435.3703866731,1749436.4035455338,1749437.190940208,1749437.7910322116,1749438.2483764472,1749438.5969292475,1749438.8625695384,1749439.0650202525,1749439.2193127046,1749439.3369026112,1749439.4265206472,1749439.4948206597,1749439.5468737062,1749439.5865445584,1749439.6167786466,1749439.6398207578,1749439.6573816924,1749439.6707652938,1749439.6809652508,1749439.688738879,1749439.6946633437,1749439.6991785166,1749439.7026196376,1749439.7052421956,1749439.707240909,1749439.708764176,1749439.7099250932,1749439.7108098562,1749439.7114841538,1749439.7119980531,1749439.7123897069,1749439.712688196,1749439.7129156808,1749439.713089053,1749439.7132211837,1749439.7133218846,1749439.7133986303,1749439.71345712,1749439.713501697,1749439.7135356697,1749439.7135615605
0,0,0.26666666666666666,0.0,0.3333333333333333,0.0,-290652.51378833037,-605185.7404566775,-868920.70558833,-1076048.985456018,-1235497.9955407346,-1357436.7346002704,-1450480.1282537032,-1521420.1920847727,-1575493.1324004368,-1616705.480304296,-1648114.9355039238,-1672052.9678834414,-1690296.7447640318,-1704200.766754176,-1714797.351789075,-1722873.259275517,-1729028.0985604357,-1733718.8464303522,-1737293.7757505116,-1740018.3134929924,-1742094.747805089,-1743677.247244871,-1744883.3072979418,-1745802.4740382198,-1746502.9926353437,-1747036.8743386404,-1747443.7581448453,-1747753.8538659187,-1747990.1851102728,-1748170.2987115332,-1748307.567524412,-1748412.1833160997,-1748491.9134721397,-1748552.6776997931,-1748598.9875472283,-1748634.2813714468,-1748661.1796252066,-1748681.6794172076,-1748697.3027909703,-1748709.20973167,-1748718.284291301,-1748725.2002266843,-1748730.4710237447,-1748734.4880221847,-1748737.549471201,-1748739.8826735187,-1748741.6608618968,-1748743.0160610932,-1748744.048890283,-1748744.8360337086,-1748745.4359342298,-1748745.8931325315,-1748746.2415741119,-1748746.5071296392,-1748746.7095157534,-1748746.863758972,-1748746.9813113578,-1748747.0709007971,-1748747.1391790155,-1748747.1912154525,-1748747.2308736455,-1748747.2610980868,-1748747.2841328452,-1748747.3016881766,-1748747.315067508,-1748747.3252642106,-1748747.3330353578,-1748747.3389579318,-1748747.3434716638,-1748747.346911687,-1748747.3495334086,-1748747.3515314844,-1748747.353054265,-1748747.354214811,-1748747.3550992918,-1748747.355773375,-1748747.356287109,-1748747.356678639,-1748747.3569770325,-1748747.3572044454,-1748747.357377762,-1748747.3575098503,-1748747.357610519,-1748747.3576872402,-1748747.3577457115,-1748747.3577902734,-1748747.357824235,-1748747.3578501185
1,1,0.3333333333333333,0.0,0.3333333333333333,0.06666666666666668,-96884.17126277658,-201728.58015222536,-289640.2351961094,-358682.9951520053,-411832.6651802441,-452478.9115334225,-483493.3760845667,-507140.0640282566,-525164.3774668112,-538901.8267680975,-549371.6451679735,-557350.9892944794,-563432.2482546761,-568066.922251391,-571599.1172630239,-574291.0864251709,-576342.699520144,-577906.2821434495,-579097.9252501694,-580006.104497663,-580698.2492683621,-581225.7490816225,-581627.7690993127,-581934.1580127386,-582167.66421178,-582345.6247795457,-582481.2527149472,-582584.617955305,-582663.3950367564,-582723.4329038431,-582769.1891748029,-582804.0611053654,-582830.6378240455,-582850.8925665965,-582866.3291824082,-582878.093790481,-582887.0598750678,-582893.8931390679,-582899.1009303222,-582903.0699105555,-582906.0947637658,-582908.4000755603,-582910.1570079136,-582911.4960073938,-582912.516490399,-582913.2942245051,-582913.8869539644,-582914.3386870299,-582914.6829634265,-582914.9453445685,-582915.1453114087,-582915.2977108426,-582915.4138580362,-582915.5023765451,-582915.5698385832,-582915.6212529895,-582915.6604371179,-582915.6903002645,-582915.7130596706,-582915.7304051496,-582915.7436245473,-582915.7536993611,-582915.7613776139,-582915.7672293909,-582915.7716891682,-582915.7750880689,-582915.7776784514,-582915.7796526428,-582915.78115722,-582915.7823038944,-582915.7831778015,-582915.7838438271,-582915.7843514204,-582915.7847382692,-582915.785033096,-582915.7852577904,-582915.7854290353,-582915.7855595453,-582915.7856590096,-582915.785734814,-582915.785792586,-582915.7858366155,-582915.7858701717,-582915.7858957455,-582915.785915236,-582915.7859300899,-582915.7859414105,-582915.7859500383
2,2,0.3333333333333333,0.06666666666666668,0.26666666666666666,0.06666666666666668,96884.17126277676,201728.58015222574,289640.23519611,358682.99515200604,411832.6651802448,452478.9115334234,483493.3760845676,507140.06402825756,525164.3774668123,538901.8267680986,549371.6451679745,557350.9892944804,563432.2482546773,568066.9222513919,571599.117263025,574291.0864251722,576342.6995201452,577906.2821434506,579097.9252501704,580006.104497664,580698.249268363,581225.7490816235,581627.7690993139,581934.1580127397,582167.6642117811,582345.6247795467,582481.2527149483,582584.6179553062,582663.3950367575,582723.4329038442,582769.1891748039,582804.0611053664,582830.6378240465,582850.8925665978,582866.3291824092,582878.0937904821,582887.0598750688,582893.8931390691,582899.1009303235,582903.0699105564,582906.0947637669,582908.4000755614,582910.1570079147,582911.496007395,582912.5164904001,582913.2942245061,582913.8869539654,582914.3386870311,582914.6829634276,582914.9453445694,582915.1453114097,582915.2977108436,582915.4138580372,582915.5023765464,582915.5698385843,582915.6212529907,582915.6604371191,582915.6903002657,582915.7130596717,582915.7304051508,582915.7436245483,582915.7536993623,582915.761377615,582915.7672293921,582915.7716891693,582915.7750880701,582915.7776784525,582915.7796526438,582915.7811572211,582915.7823038955,582915.7831778028,582915.783843828,582915.7843514214,582915.7847382703,582915.7850330971,582915.7852577915,582915.7854290364,582915.7855595463,582915.7856590108,582915.785734815,582915.7857925872,582915.7858366165,582915.7858701729,582915.7858957467,582915.7859152372,582915.7859300912,582915.7859414115,582915.7859500394
3,3,0.26666666666666666,0.06666666666666668,0.26666666666666666,0.0,290652.51378833,605185.740456677,868920.7055883292,1076048.9854560175,1235497.9955407337,1357436.7346002692,1450480.1282537018,1521420.1920847713,1575493.1324004354,1616705.4803042943,1648114.9355039222,1672052.96788344,1690296.7447640302,1704200.7667541746,1714797.3517890738,1722873.2592755146,1729028.098560434,1733718.8464303506,1737293.77575051,1740018.313492991,1742094.747805088,1743677.2472448694,1744883.3072979404,1745802.4740382174,1746502.9926353418,1747036.8743386387,1747443.7581448434,1747753.8538659168,1747990.1851102712,1748170.2987115316,1748307.5675244106,1748412.1833160978,1748491.9134721383,1748552.6776997915,1748598.987547227,1748634.2813714454,1748661.1796252048,1748681.679417206,1748697.3027909687,1748709.2097316685,1748718.284291299,1748725.2002266832,1748730.471023743,1748734.488022183,1748737.549471199,1748739.8826735169,1748741.6608618954,1748743.0160610918,1748744.0488902815,1748744.8360337068,1748745.4359342281,1748745.89313253,1748746.2415741102,1748746.5071296378,1748746.7095157516,1748746.8637589703,1748746.9813113562,1748747.0709007955,1748747.1391790141,1748747.1912154509,1748747.2308736441,1748747.2610980852,1748747.2841328438,1748747.301688175,1748747.3150675066,1748747.325264209,1748747.333035356,1748747.3389579302,1748747.3434716626,1748747.3469116853,1748747.3495334073,1748747.3515314828,1748747.3530542632,1748747.3542148096,1748747.35509929,1748747.355773373,1748747.3562871078,1748747.3566786374,1748747.3569770309,1748747.3572044438,1748747.35737776,1748747.3575098484,1748747.3576105174,1748747.3576872388,1748747.3577457103,1748747.357790272,1748747.3578242334,1748747.357850117
0,0,0.3333333333333333,0.0,0.4,0.0,-291418.5137467901,-606450.0203081854,-870505.2932843355,-1077858.7087958292,-1237474.008051982,-1359538.0563640476,-1452676.5721788208,-1523689.0302774457,-1577817.1172979625,-1619071.486730356,-1650512.9656494276,-1674475.403561165,-1692737.7803399311,-1706655.9777149959,-1717263.3661349255,-1725347.5071327894,-1731508.6213698096,-1736204.1515281731,-1739782.7255428215,-1742510.040992703,-1744588.5922609558,-1746172.7050828282,-1747379.994732344,-1748300.0985770016,-1749001.3313634184,-1749535.7573671788,-1749943.0559975726,-1750253.4678659185,-1750490.0400535462,-1750670.3372833447,-1750807.7460438532,-1750912.468492921,-1750992.2799350594,-1751053.106112761,-1751099.4631737862,-1751134.7929805908,-1751161.7186575276,-1751182.239349375,-1751197.8786514031,-1751209.7977314098,-1751218.8815426903,-1751225.8045289747,-1751231.0806996913,-1751235.1017935232,-1751238.1663637324,-1751240.5019447857,-1751242.281946054,-1751243.6385268962,-1751244.6724090714,-1751245.4603549994,-1751246.06086713,-1751246.5185315504,-1751246.8673283744,-1751247.133154639,-1751247.3357470888,-1751247.4901475613,-1751247.6078197937,-1751247.697500569,-1751247.7658483996,-1751247.8179378887,-1751247.8576365132,-1751247.8878917696,-1751247.9109500125,-1751247.9285232418,-1751247.9419162115,-1751247.9521233109,-1751247.9599023804,-1751247.965830992,-1751247.9703493284,-1751247.9737928573,-1751247.9764172519,-1751247.978417364,-1751247.979941698,-1751247.9811034282,-1751247.98198881,-1751247.9826635802,-1751247.9831778381,-1751247.9835697669,-1751247.9838684644,-1751247.9840961094,-1751247.9842696025,-1751247.984401826,-1751247.9845025958,-1751247.9845793962,-1751247.9846379273,-1751247.9846825355,-1751247.9847165314,-1751247.9847424407
1,1,0.4,0.0,0.4,0.06666666666666668,-97139.50458226333,-202150.00676939503,-290168.43109477835,-359286.2362652761,-412491.3360173272,-453179.35212134896,-484225.5240596068,-507896.34342581505,-525939.0390993208,-539690.4955767851,-550170.988549809,-558158.4678537215,-564245.9267799769,-568885.3259049982,-572421.122044975,-575115.8357109296,-577169.5404566029,-578734.7171760575,-579927.5751809404,-580836.6803309008,-581529.5307536519,-582057.5683609425,-582459.9982441146,-582766.699525667,-583000.4437878061,-583178.5857890594,-583314.3519991908,-583417.8226219725,-583496.6800178486,-583556.7790944481,-583602.5820146175,-583637.4894976403,-583664.0933116863,-583684.3687042532,-583699.8210579286,-583711.5976601971,-583720.5728858423,-583727.4131164581,-583732.6262171342,-583736.5992438032,-583739.6271808966,-583741.9348429915,-583743.6935665637,-583745.0339311742,-583746.0554545773,-583746.833981595,-583747.4273153512,-583747.8795089653,-583748.2241363571,-583748.4867849996,-583748.6869557097,-583748.8395105166,-583748.9557761246,-583749.0443848796,-583749.1119156961,-583749.1633825202,-583749.2026065977,-583749.2325001893,-583749.2552827997,-583749.2726459628,-583749.2858788376,-583749.295963923,-583749.303650004,-583749.3095077471,-583749.3139720703,-583749.3173744369,-583749.3199674601,-583749.3219436639,-583749.3234497759,-583749.324597619,-583749.3254724173,-583749.3261391213,-583749.3266472325,-583749.3270344757,-583749.3273296033,-583749.3275545265,-583749.327725946,-583749.3278565889,-583749.3279561546,-583749.3280320363,-583749.3280898673,-583749.3281339419,-583749.3281675319,-583749.3281931321,-583749.3282126422,-583749.3282275116,-583749.3282388435,-583749.3282474801
2,2,0.4,0.06666666666666668,0.3333333333333333,0.06666666666666668,97139.50458226293,202150.00676939427,290168.4310947772,359286.23626527475,412491.33601732546,453179.3521213471,484225.52405960474,507896.34342581313,525939.0390993186,539690.4955767829,550170.9885498068,558158.4678537193,564245.9267799746,568885.3259049959,572421.1220449728,575115.8357109271,577169.5404566007,578734.7171760552,579927.5751809379,580836.6803308985,581529.5307536494,582057.5683609401,582459.9982441121,582766.6995256647,583000.4437878036,583178.5857890571,583314.3519991883,583417.8226219702,583496.6800178462,583556.7790944458,583602.5820146151,583637.4894976377,583664.0933116839,583684.3687042509,583699.821057926,583711.5976601946,583720.57288584,583727.4131164559,583732.6262171317,583736.5992438007,583739.627180894,583741.934842989,583743.6935665612,583745.0339311718,583746.055454575,583746.8339815924,583747.4273153486,583747.8795089629,583748.2241363545,583748.4867849972,583748.6869557074,583748.8395105142,583748.955776122,583749.0443848771,583749.1119156936,583749.1633825178,583749.2026065954,583749.2325001871,583749.2552827973,583749.2726459604,583749.2858788351,583749.2959639207,583749.3036500015,583749.3095077445,583749.3139720679,583749.3173744343,583749.3199674576,583749.3219436614,583749.3234497736,583749.3245976166,583749.3254724147,583749.3261391189,583749.3266472301,583749.3270344733,583749.3273296007,583749.3275545243,583749.3277259434,583749.3278565864,583749.3279561523,583749.3280320339,583749.3280898648,583749.3281339394,583749.3281675293,583749.3281931295,583749.3282126397,583749.3282275093,583749.328238841,583749.3282474776
3,3,0.3333333333333333,0.06666666666666668,0.3333333333333333,0.0,291418.5137467896,606450.0203081843,870505.293284334,1077858.708795827,1237474.0080519798,1359538.0563640452,1452676.5721788188,1523689.0302774438,1577817.1172979602,1619071.4867303534,1650512.965649425,1674475.4035611625,1692737.7803399288,1706655.977714993,1717263.3661349234,1725347.5071327868,1731508.6213698073,1736204.1515281703,1739782.7255428187,1742510.0409927003,1744588.5922609537,1746172.7050828254,1747379.9947323415,1748300.098576999,1749001.331363416,1749535.757367176,1749943.0559975696,1750253.467865916,1750490.0400535436,1750670.337283342,1750807.7460438502,1750912.4684929182,1750992.2799350566,1751053.1061127582,1751099.4631737832,1751134.7929805885,1751161.718657525,1751182.2393493725,1751197.8786514006,1751209.7977314072,1751218.8815426878,1751225.804528972,1751231.0806996888,1751235.1017935204,1751238.16636373,1751240.5019447831,1751242.281946051,1751243.6385268937,1751244.6724090688,1751245.4603549968,1751246.0608671273,1751246.518531548,1751246.8673283712,1751247.1331546362,1751247.3357470862,1751247.4901475585,1751247.607819791,1751247.6975005663,1751247.7658483968,1751247.8179378859,1751247.8576365104,1751247.8878917668,1751247.9109500097,1751247.9285232387,1751247.941916209,1751247.9521233088,1751247.9599023778,1751247.9658309894,1751247.9703493256,1751247.9737928547,1751247.9764172498,1751247.9784173616,1751247.9799416952,1751247.9811034254,1751247.9819888072,1751247.9826635781,1751247.9831778356,1751247.9835697643,1751247.9838684618,1751247.9840961066,1751247.9842696,1751247.9844018237,1751247.984502593,1751247.9845793936,1751247.9846379245,1751247.9846825332,1751247.9847165288,1751247.9847424382
0,0,0.4,0.0,0.4666666666666667,0.0,-291229.7347336369,-606153.9032026497,-870146.219518722,-1077457.2406006441,-1237041.7346039298,-1359082.703399396,-1452203.73480745,-1523202.8953897934,-1577320.8554079589,-1618567.5087603724,-1650003.1075895329,-1673961.0642833398,-1692220.0258568297,-1706135.6204332502,-1716741.0252016603,-1724823.6544127122,-1730983.6164816187,-1735678.2685456031,-1739256.1733438796,-1741982.9787682241,-1744061.1413340175,-1745644.9579166,-1746852.0217951855,-1747771.9535745045,-1748473.0552258794,-1749007.3812885382,-1749414.6037514675,-1749724.9575707975,-1749961.4855179046,-1750141.749030961,-1750279.1320951474,-1750383.8349604432,-1750463.6314773285,-1750524.4462801432,-1750570.7946721,-1750606.1178720042,-1750633.038513666,-1750653.5553680114,-1750669.1917453897,-1750681.1085964516,-1750690.1907090016,-1750697.1124006426,-1750702.3875846826,-1750706.4079265432,-1750709.4719236572,-1750711.8070679426,-1750713.5867363391,-1750714.9430634915,-1750715.9767523247,-1750716.7645509015,-1750717.3649507316,-1750717.822529567,-1750718.1712611632,-1750718.4370377166,-1750718.6395922806,-1750718.7939638784,-1750718.9116141056,-1750719.001278111,-1750719.0696131596,-1750719.1216929082,-1750719.1613841085,-1750719.1916337062,-1750719.2146876373,-1750719.2322575804,-1750719.245648046,-1750719.255853237,-1750719.2636308512,-1750719.269558354,-1750719.2740758448,-1750719.27751873,-1750719.2801426342,-1750719.2821423726,-1750719.2836664212,-1750719.2848279343,-1750719.28571315,-1750719.286387794,-1750719.2869019562,-1750719.2872938109,-1750719.2875924534,-1750719.2878200558,-1750719.2879935163,-1750719.288125715,-1750719.2882264666,-1750719.2883032525,-1750719.2883617722,-1750719.2884063718,-1750719.288440361,-1750719.2884662654
1,1,0.4666666666666667,0.0,0.4666666666666667,0.06666666666666668,-97076.57824454557,-202051.30106754968,-290048.7398395738,-359152.4135335477,-412347.2448679764,-453027.5677997985,-484067.91160248296,-507734.29846326396,-525773.6184693192,-539522.5029201239,-550001.0358631772,-557987.0214277793,-564073.3419522762,-568711.8734777496,-572247.008400553,-574941.2181375702,-576994.5388272058,-578559.4228485338,-579752.0577812928,-580660.992922741,-581353.7137780057,-581881.6526388662,-582284.0072650614,-582590.6511915011,-582824.3517419596,-583002.4604295123,-583138.2012504889,-583241.6525235989,-583320.4951726345,-583380.58301032,-583426.3773650486,-583461.2783201473,-583487.8771591091,-583508.1487600473,-583523.5982240328,-583535.3726240009,-583544.3461712213,-583551.18512267,-583556.3972484628,-583560.36953215,-583563.3969030001,-583565.7041335471,-583567.462528227,-583568.8026421805,-583569.823974552,-583570.6023559803,-583571.1955787792,-583571.6476878299,-583571.9922507744,-583572.2548503,-583572.4549835768,-583572.6075098551,-583572.7237537206,-583572.812345905,-583572.8798640929,-583572.9313212924,-583572.9705380348,-583573.0004260364,-583573.023204386,-583573.0405643022,-583573.0537947024,-583573.0638779015,-583573.0715625454,-583573.077419193,-583573.0818826815,-583573.0852844118,-583573.08787695,-583573.0898527843,-583573.0913586145,-583573.0925062429,-583573.0933808776,-583573.0940474571,-583573.0945554733,-583573.0949426444,-583573.0952377161,-583573.0954625974,-583573.0956339851,-583573.0957646032,-583573.0958641507,-583573.0959400181,-583573.0959978383,-583573.0960419046,-583573.0960754885,-583573.0961010836,-583573.0961205903,-583573.0961354568,-583573.0961467865,-583573.0961554213
